mega_cd,mega_nm,cty_cd,cty_nm,admi_cd,admi_nm,land_area
"51","강원특별자치도","51190","태백시","51190515","황지동",3.31870011005062
"51","강원특별자치도","51190","태백시","51190525","황연동",38.7400742151772
"51","강원특별자치도","51190","태백시","51190535","삼수동",111.48433373339
"52","전북특별자치도","52113","전주시 덕진구","52113650","조촌동",24.6224509979359
"41","경기도","41196","부천시 오정구","41196540","고강본동",1.55836016415974
"41","경기도","41463","용인시 기흥구","41463535","보라동",10.1493034117276
"52","전북특별자치도","52113","전주시 덕진구","52113665","여의동",12.6360238934069
"52","전북특별자치도","52130","군산시","52130390","옥도면",26.3263522526209
"52","전북특별자치도","52210","김제시","52210250","만경읍",24.3712175564431
"52","전북특별자치도","52210","김제시","52210330","백산면",29.3835799039235
"52","전북특별자치도","52210","김제시","52210340","용지면",34.9195658406668
"43","충청북도","43130","충주시","43130535","교현·안림동",27.6339432639409
"41","경기도","41196","부천시 오정구","41196530","원종2동",0.61883078169973
"41","경기도","41480","파주시","41480570","운정3동",3.88071145153064
"41","경기도","41480","파주시","41480580","운정4동",6.42102187160381
"41","경기도","41480","파주시","41480590","운정5동",5.50960548898107
"52","전북특별자치도","52210","김제시","52210350","백구면",22.0874859655504
"52","전북특별자치도","52210","김제시","52210380","공덕면",28.6679617594586
"52","전북특별자치도","52210","김제시","52210390","청하면",19.625116216603
"43","충청북도","43130","충주시","43130550","용산동",1.56731276470329
"41","경기도","41210","광명시","41210510","광명1동",0.308356812846927
